40627531, 3
40215376, 3
07154623, 3
15230746, 3
53014726, 3
05364712, 3
05132467, 3
03164527, 3
45032716, 3
10354726, 3
57130426, 3
05137642, 3
04256731, 3
25310467, 3
60214537, 3
05176423, 3
05213674, 3
01276534, 3
65013427, 3
20156437, 3
54210637, 3
05326471, 3
51406723, 3
64017523, 3
45136702, 3
45012637, 3
04156723, 3
57014623, 3
45206731, 3
45017362, 3
27104365, 3
10652743, 3
42157063, 3
20534716, 3
25134067, 3
40256713, 3
07152463, 3
20614735, 3
20157346, 3
54270361, 3
27615403, 3
71520463, 3
57216034, 3
51230764, 3
07516423, 3
25170463, 3
57620431, 3
57214306, 3
07654132, 3
65320741, 3
52064731, 3
05623417, 3
02614537, 3
45023761, 3
60254731, 3
05627143, 3
03257641, 3
25410376, 3
70213546, 3
05167324, 3
01267543, 3
75014326, 3
53210746, 3
05427361, 3
13642507, 3
26435107, 3
61372540, 3
61430275, 3
63472105, 3
46312507, 3
15436207, 3
61042573, 3
61435720, 3
23461507, 3
36120547, 3
01265347, 3
13670524, 3
13264075, 3
16270345, 3
35261047, 3
13420576, 3
13265704, 3
62430157, 3
23065147, 3
50631247, 3
02375164, 3
02634571, 3
03675241, 3
60325147, 3
02465173, 3
02631754, 3
31672504, 3
17230564, 3
21740536, 3
21376045, 3
27340165, 3
32710564, 3
15372064, 3
21375406, 3
61732045, 3
42630175, 3
21354067, 3
21637450, 3
23654170, 3
62314075, 3
10632475, 3
21764053, 3
37260145, 3
02671345, 3
23750164, 3
23674051, 3
62730145, 3
31672045, 3
23460157, 3
23671504, 3
32416507, 3
06315247, 3
62170534, 3
61370245, 3
25316047, 3
62430571, 3
62315704, 3
65431027, 3
53162047, 3
15634270, 3
13672540, 3
61352047, 3
15462073, 3
15630724, 3
41762503, 3
16240573, 3
21467035, 3
26430175, 3
42610573, 3
21465307, 3
61032754, 3
52637104, 3
21345760, 3
23645107, 3
17632504, 3
21065743, 3
17054263, 3
05631742, 3
53104762, 3
41037562, 3
15324706, 3
15036427, 3
01354762, 3
57031462, 3
15604723, 3
15037246, 3
63420517, 3
32061547, 3
10625347, 3
03271564, 3
03624175, 3
60231547, 3
35620147, 3
03461572, 3
03625714, 3
35124760, 3
12603547, 3
43105267, 3
32074516, 3
32106475, 3
30174265, 3
42306517, 3
25103467, 3
32614570, 3
32105746, 3
43015762, 3
01624357, 3
12405367, 3
54023167, 3
41275306, 3
41026573, 3
42075163, 3
51426307, 3
04215367, 3
41605372, 3
41023756, 3
15234607, 3
23071546, 3
37124506, 3
13764520, 3
13270465, 3
17264305, 3
43170526, 3
21734506, 3
35271406, 3
13275640, 3
14036572, 3
03721465, 3
61024375, 3
13256407, 3
13027654, 3
12056374, 3
63127405, 3
34021675, 3
13706452, 3
41073265, 3
12754306, 3
12076453, 3
42176305, 3
01724365, 3
23071465, 3
12604357, 3
12073546, 3
64125307, 3
43276510, 3
43120675, 3
14236507, 3
35124607, 3
43016572, 3
43125760, 3
34051762, 3
52301467, 3
35026174, 3
32071564, 3
15326407, 3
03251467, 3
35601472, 3
35024716, 3
63701542, 3
30164572, 3
13607425, 3
10624375, 3
43107562, 3
61034572, 3
13605247, 3
17035642, 3
03421756, 3
12065347, 3
53124706, 3
37021546, 3
13405762, 3
47215360, 3
21604753, 3
10425763, 3
54207163, 3
41035726, 3
41206537, 3
24015763, 3
17204563, 3
41625730, 3
41207356, 3
60532147, 3
03264157, 3
42631057, 3
20374165, 3
20635471, 3
62304157, 3
01632457, 3
20564173, 3
20631745, 3
01435762, 3
43620157, 3
32045167, 3
50421367, 3
03275146, 3
03426571, 3
02475361, 3
53026147, 3
31420567, 3
03645172, 3
50241763, 3
24635017, 3
43521067, 3
54371026, 3
54236170, 3
53271460, 3
14536027, 3
25341067, 3
54621073, 3
54230716, 3
41305627, 3
30274156, 3
07435126, 3
40765132, 3
40372561, 3
47365021, 3
50472136, 3
34705126, 3
40371652, 3
45206173, 3
20734561, 3
64235071, 3
40316527, 3
40237615, 3
43216075, 3
60437521, 3
24306571, 3
05234671, 3
40726513, 3
37425061, 3
43715026, 3
53476021, 3
24735061, 3
30274561, 3
43625017, 3
43270156, 3
03546127, 3
50376142, 3
50432671, 3
45306127, 3
01435627, 3
50246173, 3
50431762, 3
34602157, 3
24075136, 3
20375461, 3
54206137, 3
41302567, 3
24635170, 3
24301756, 3
60724153, 3
42635071, 3
50427163, 3
64205173, 3
40621357, 3
47201653, 3
14237056, 3
40361725, 3
43261057, 3
10435726, 3
07234156, 3
40521763, 3
06354721, 3
35210647, 3
51034627, 3
05174632, 3
05312476, 3
30154627, 3
56310427, 3
05316742, 3
21473506, 3
17320546, 3
31760524, 3
31274065, 3
23710546, 3
15273046, 3
31275604, 3
15074623, 3
07231546, 3
73104526, 3
17364502, 3
17032465, 3
13064725, 3
47132506, 3
75031426, 3
05714236, 3
71360542, 3
16074532, 3
01763425, 3
06724135, 3
41063572, 3
70614532, 3
15760432, 3
01765243, 3
04312567, 3
31670425, 3
01752436, 3
01376254, 3
07352164, 3
21076435, 3
30712465, 3
14370265, 3
76034125, 3
07362451, 3
47062135, 3
30674125, 3
71360425, 3
07361542, 3
17402536, 3
04712536, 3
15074236, 3
41075623, 3
35704621, 3
31764025, 3
40312576, 3
05713426, 3
30715642, 3
14350627, 3
17360524, 3
05172436, 3
31750426, 3
15374602, 3
31470652, 3
01725634, 3
07325146, 3
51074632, 3
16370542, 3
05246371, 3
24710563, 3
60215473, 3
04136527, 3
04217635, 3
20146573, 3
45210673, 3
04726531, 3
71632405, 3
02734165, 3
21350476, 3
21736054, 3
72310465, 3
14732065, 3
21670453, 3
61204573, 3
20736145, 3
46231075, 3
60354127, 3
60237451, 3
63254071, 3
40637125, 3
26304175, 3
04316725, 3
31250467, 3
01576432, 3
01352674, 3
05376124, 3
61052437, 3
30516427, 3
06217453, 3
21530674, 3
70236154, 3
01347625, 3
03247156, 3
71035624, 3
20317654, 3
16230754, 3
01527643, 3
60251374, 3
63057124, 3
20536174, 3
31250674, 3
03726145, 3
61357402, 3
06317425, 3
14036725, 3
61207453, 3
21356074, 3
60217435, 3
04312675, 3
20736451, 3
24731605, 3
13250476, 3
04137625, 3
21340675, 3
14720653, 3
04716352, 3
02736154, 3
61025473, 3
70216453, 3
31074562, 3
07623145, 3
72304165, 3
43021765, 3
37254106, 3
37026451, 3
32054761, 3
47326105, 3
71023465, 3
37604152, 3
43201567, 3
20674315, 3
07421365, 3
14273065, 3
40751326, 3
40276153, 3
47251063, 3
10476325, 3
24701365, 3
40273516, 3
01734625, 3
73250146, 3
35074126, 3
03564172, 3
03752461, 3
05764321, 3
43052176, 3
70534126, 3
03751642, 3
04236157, 3
23570461, 3
60274351, 3
03716425, 3
03275614, 3
07216354, 3
63075421, 3
34270651, 3
03526417, 3
37406125, 3
64071325, 3
43756102, 3
43072651, 3
04736125, 3
31074625, 3
43206157, 3
43071562, 3
21704563, 3
70632145, 3
42731065, 3
20354176, 3
23754061, 3
40236175, 3
01732465, 3
20674153, 3
20731546, 3
34210567, 3
21673405, 3
17320465, 3
31276054, 3
37250164, 3
01376425, 3
23710465, 3
31620457, 3
31274506, 3
01634752, 3
63520147, 3
32064157, 3
03625471, 3
02674351, 3
43025167, 3
60234157, 3
03621745, 3
05231647, 3
23470516, 3
10275346, 3
03761524, 3
07261345, 3
13074526, 3
35270146, 3
03421567, 3
15436720, 3
30146527, 3
61405327, 3
13076542, 3
13402675, 3
63102547, 3
35401627, 3
13246570, 3
61045723, 3
43605127, 3
56031427, 3
64375102, 3
64032571, 3
54632107, 3
06345127, 3
64031752, 3
45316207, 3
17436502, 3
41726530, 3
41370625, 3
61470532, 3
34716502, 3
41375260, 3
46012573, 3
24036175, 3
41352607, 3
41037256, 3
21437605, 3
16034275, 3
41702653, 3
05346721, 3
60315427, 3
04176532, 3
64012537, 3
45310627, 3
04236571, 3
04315762, 3
16054723, 3
53104627, 3
15032476, 3
45132607, 3
01354627, 3
15204673, 3
15036742, 3
45216370, 3
10426573, 3
41207635, 3
61407523, 3
24016573, 3
41205367, 3
47015263, 3
54037162, 3
41325706, 3
51436702, 3
17034562, 3
41605723, 3
27354160, 3
35602741, 3
50234761, 3
42307561, 3
25014736, 3
25306417, 3
57302461, 3
25634710, 3
25307146, 3
60413527, 3
01362547, 3
23615047, 3
30172564, 3
30614275, 3
05613247, 3
30462571, 3
30615724, 3
40325761, 3
32614057, 3
21435067, 3
54310267, 3
42175036, 3
42316570, 3
52416037, 3
34125067, 3
42310756, 3
25104637, 3
10372546, 3
07214536, 3
20764513, 3
20173465, 3
27164035, 3
12704536, 3
20175643, 3
17234065, 3
42370165, 3
21754036, 3
21376450, 3
41276035, 3
32714065, 3
10372465, 3
21634057, 3
21370546, 3
01426537, 3
64215037, 3
40176523, 3
40213675, 3
24106537, 3
05214637, 3
40326571, 3
40215763, 3
04352761, 3
35610427, 3
51032467, 3
05316274, 3
01372564, 3
25016437, 3
30152467, 3
05632471, 3
05314726, 3
25604173, 3
60732541, 3
03264571, 3
20637415, 3
23614075, 3
40237561, 3
62304571, 3
20635147, 3
27305641, 3
30412756, 3
52317046, 3
20165734, 3
21365047, 3
50214736, 3
07312546, 3
20435761, 3
17240365, 3
24651703, 3
45120763, 3
01257463, 3
14530726, 3
14256037, 3
21540763, 3
14620735, 3
14257306, 3
65032417, 3
53261407, 3
12634507, 3
25371460, 3
25630174, 3
62351407, 3
25061473, 3
54130762, 3
13625407, 3
32510467, 3
05124367, 3
53270416, 3
53126074, 3
52170364, 3
53610472, 3
10256473, 3
25731064, 3
61230574, 3
15346027, 3
15237640, 3
65137024, 3
50231674, 3
15726043, 3
37120564, 3
01275364, 3
13740526, 3
13276045, 3
03176524, 3
21730564, 3
35271064, 3
13620547, 3
13275406, 3
53016427, 3
60134527, 3
05376412, 3
05132674, 3
10356427, 3
54130627, 3
05216473, 3
05134762, 3
24310765, 3
31652407, 3
02354167, 3
21570436, 3
25370164, 3
01256437, 3
14352067, 3
21630475, 3
21354706, 3
14650372, 3
65721403, 3
52160473, 3
15627034, 3
12630574, 3
05127463, 3
61250473, 3
15624307, 3
17254603, 3
25031746, 3
41237506, 3
15364720, 3
13264507, 3
45130726, 3
57231406, 3
15024763, 3
03654271, 3
65710342, 3
51064372, 3
40613572, 3
05617423, 3
60154372, 3
71426503, 3
12670543, 3
06725143, 3
61724035, 3
76210543, 3
61725304, 3
15024376, 3
02761543, 3
26104573, 3
41065273, 3
12067435, 3
42167503, 3
04617532, 3
61320475, 3
70624135, 3
01623754, 3
02657134, 3
01367452, 3
23064175, 3
40631275, 3
02637451, 3
42037165, 3
60324175, 3
02764153, 3
02631547, 3
12407563, 3
74025163, 3
41026735, 3
04217563, 3
41607532, 3
41025376, 3
65204371, 3
20716543, 3
46215073, 3
61234075, 3
40617523, 3
60724531, 3
60215347, 3
03615742, 3
61420357, 3
50623147, 3
02675143, 3
51024367, 3
01465372, 3
06275341, 3
27410653, 3
71025643, 3
50216743, 3
07135624, 3
07425631, 3
41532706, 3
13240756, 3
02437156, 3
21360745, 3
17432056, 3
51207643, 3
20435176, 3
03527146, 3
75231046, 3
50367124, 3
53267041, 3
07315426, 3
31260754, 3
16035724, 3
01645732, 3
51062734, 3
36025147, 3
50261347, 3
03675124, 3
53064127, 3
31260547, 3
03425176, 3
03261754, 3
13504726, 3
45037126, 3
51364702, 3
17035426, 3
51204763, 3
51037642, 3
15270643, 3
27431506, 3
73120546, 3
13260745, 3
07134526, 3
17420563, 3
17235604, 3
07415362, 3
41620753, 3
12045763, 3
02435167, 3
51026743, 3
01427356, 3
67452301, 4
75260341, 4
02653741, 4
27510364, 4
27654013, 4
62570341, 4
73652041, 4
27460315, 4
27653104, 4
73054162, 4
05627341, 4
52704361, 4
47023561, 4
75214306, 4
75026413, 4
72014563, 4
45726301, 4
53027461, 4
75604312, 4
75023146, 4
47203165, 4
20654731, 4
05423761, 4
34257061, 4
40513726, 4
40256317, 4
45213067, 4
30456721, 4
24503761, 4
40623715, 4
40257136, 4
03574621, 4
57210346, 4
71054326, 4
07164352, 4
07512463, 4
01564723, 4
47012356, 4
50174326, 4
73510426, 4
07513642, 4
04276315, 4
27150463, 4
60254713, 4
07536421, 4
07251634, 4
05236714, 4
67051423, 4
20576413, 4
74250613, 4
07126435, 4
75406321, 4
64053721, 4
47516302, 4
47052613, 4
04576321, 4
73054621, 4
47206315, 4
47053162, 4
23504167, 4
50672341, 4
42573061, 4
20714356, 4
27514063, 4
40276351, 4
03572461, 4
20654317, 4
20573146, 4
74230165, 4
23657401, 4
35720461, 4
73256014, 4
75210364, 4
03756421, 4
27530461, 4
73620415, 4
73254106, 4
03674512, 4
67120345, 4
72064315, 4
07621453, 4
02654713, 4
47021365, 4
60274315, 4
07623541, 4
01273645, 4
27450136, 4
30251746, 4
07563124, 4
05263741, 4
37054126, 4
71250346, 4
07423165, 4
51642703, 4
26417503, 4
65132740, 4
65410237, 4
46152703, 4
57416203, 4
65042731, 4
65417320, 4
21465703, 4
16520743, 4
05267143, 4
51630724, 4
51264037, 4
56230147, 4
17265043, 4
51420736, 4
51267304, 4
62410573, 4
21067543, 4
70615243, 4
02137564, 4
02614735, 4
01637245, 4
60127543, 4
02467531, 4
02615374, 4
15632704, 4
53210764, 4
25340716, 4
25136047, 4
23140567, 4
12350764, 4
57132064, 4
25137406, 4
65312047, 4
42610537, 4
25174063, 4
25613470, 4
21674530, 4
62154037, 4
50612437, 4
25364071, 4
12456703, 4
06157243, 4
62530714, 4
65130247, 4
27156043, 4
62410735, 4
62157304, 4
67415023, 4
71562043, 4
57614230, 4
51632740, 4
65172043, 4
57462031, 4
57610324, 4
45362701, 4
56240731, 4
25463017, 4
26410537, 4
42650731, 4
25467103, 4
65012374, 4
72613504, 4
25147360, 4
21647503, 4
53612704, 4
25067341, 4
53074261, 4
07615342, 4
71504362, 4
45013762, 4
57124306, 4
57016423, 4
05174362, 4
73015462, 4
57604321, 4
57013246, 4
61420753, 4
12065743, 4
50627143, 4
01235764, 4
01624537, 4
60215743, 4
17620543, 4
01465732, 4
01627354, 4
17524360, 4
52601743, 4
41507263, 4
12034756, 4
12506437, 4
10534267, 4
42106753, 4
27501463, 4
12654730, 4
12507346, 4
41057362, 4
05624173, 4
52407163, 4
74021563, 4
45237106, 4
45026731, 4
42037561, 4
75426103, 4
04257163, 4
45607132, 4
45021376, 4
57214603, 4
21035746, 4
13524706, 4
51364720, 4
51230467, 4
53264107, 4
41530726, 4
25314706, 4
17235406, 4
51237640, 4
54016732, 4
01325467, 4
65024137, 4
51276403, 4
51023674, 4
52076134, 4
61523407, 4
14025637, 4
51306472, 4
45031267, 4
52374106, 4
52036471, 4
42536107, 4
05324167, 4
21035467, 4
52604173, 4
52031746, 4
64527103, 4
41236750, 4
41520637, 4
54216703, 4
17524603, 4
41056732, 4
41527360, 4
14075362, 4
72105463, 4
17026534, 4
12035764, 4
57126403, 4
01275463, 4
17605432, 4
17024356, 4
61305742, 4
10564732, 4
51603427, 4
50624137, 4
41503762, 4
65014732, 4
51607243, 4
53017642, 4
01425376, 4
52067143, 4
71524306, 4
51407362, 4
43257160, 4
25604371, 4
50427361, 4
74203561, 4
45017326, 4
45206713, 4
24057361, 4
53204761, 4
45627310, 4
45203176, 4
60712543, 4
01264573, 4
42615073, 4
20134567, 4
20617435, 4
62104573, 4
05612473, 4
20764531, 4
20615347, 4
05417362, 4
41620573, 4
12047563, 4
70425163, 4
01237546, 4
01426735, 4
02437165, 4
71026543, 4
15420763, 4
01647532, 4
70245361, 4
24617053, 4
41725063, 4
74135026, 4
74216530, 4
71235460, 4
54716023, 4
27145063, 4
74625031, 4
74210356, 4
45107623, 4
10234576, 4
03417526, 4
40367512, 4
40132765, 4
43167025, 4
70432516, 4
14307526, 4
40135672, 4
47206531, 4
20314765, 4
64217035, 4
40156723, 4
40213657, 4
41256037, 4
60413725, 4
24106735, 4
07214635, 4
40326751, 4
13427065, 4
41357026, 4
71436025, 4
24317065, 4
10234765, 4
41627053, 4
41230576, 4
01746523, 4
70136542, 4
70412635, 4
47106523, 4
05417623, 4
70246531, 4
70415362, 4
14602573, 4
24037516, 4
20137465, 4
74206513, 4
45102763, 4
24617530, 4
24105376, 4
60324571, 4
42617035, 4
70423561, 4
64207531, 4
43205671, 4
54213076, 4
40165327, 4
41265073, 4
50417326, 4
03214576, 4
40725361, 4
06174325, 4
17250643, 4
75014623, 4
07534612, 4
07152436, 4
10574623, 4
76150423, 4
07156342, 4
25431706, 4
53120746, 4
15360724, 4
15234067, 4
21350746, 4
57231046, 4
15237604, 4
57034621, 4
03215746, 4
31504726, 4
53164702, 4
53012467, 4
51064327, 4
43512706, 4
37015426, 4
07354216, 4
35160742, 4
56034712, 4
05361427, 4
06324517, 4
45061732, 4
30654712, 4
57360412, 4
05367241, 4
04152763, 4
15630427, 4
05372416, 4
05136274, 4
03172564, 4
25036417, 4
10352467, 4
54130267, 4
36014527, 4
03162475, 4
43062517, 4
10634527, 4
35160427, 4
03165742, 4
53402716, 4
04352716, 4
57034216, 4
45037621, 4
17304625, 4
15364027, 4
40152736, 4
07351426, 4
10357642, 4
54170623, 4
53160724, 4
07532416, 4
57134602, 4
15430672, 4
05327614, 4
03127546, 4
75034612, 4
56130742, 4
07246135, 4
24350761, 4
60257431, 4
04516723, 4
04253617, 4
20546731, 4
47250631, 4
04326715, 4
35612407, 4
02314567, 4
25170436, 4
25316074, 4
32150467, 4
54312067, 4
25630471, 4
65204731, 4
20316547, 4
46215037, 4
60174523, 4
60213475, 4
61274035, 4
40613527, 4
26104537, 4
04156327, 4
15270463, 4
05736412, 4
05172634, 4
07136524, 4
65072413, 4
10756423, 4
06253471, 4
25710634, 4
30216574, 4
05143627, 4
01243576, 4
35017624, 4
20153674, 4
56210374, 4
05723641, 4
60275134, 4
61073524, 4
20716534, 4
15270634, 4
01326547, 4
65173402, 4
06153427, 4
54016327, 4
65203471, 4
25176034, 4
60253417, 4
04152637, 4
24315607, 4
51270436, 4
04513627, 4
25140637, 4
54320671, 4
04356172, 4
02316574, 4
65027431, 4
30256471, 4
57416320, 4
10546723, 4
65407123, 4
51036742, 4
51402637, 4
61502743, 4
17405623, 4
51246730, 4
65047321, 4
41607523, 4
76015423, 4
64137502, 4
64012735, 4
74612503, 4
06147523, 4
64015372, 4
47156203, 4
53416702, 4
45326710, 4
45130627, 4
65430712, 4
14356702, 4
45137260, 4
46052731, 4
24016537, 4
45172603, 4
45013276, 4
25413607, 4
56014237, 4
45302671, 4
07146325, 4
60157423, 4
04536712, 4
64052713, 4
47150623, 4
04216735, 4
04157362, 4
56074321, 4
71504623, 4
57012436, 4
47512603, 4
05174623, 4
57204631, 4
57016342, 4
47256130, 4
50426731, 4
45203617, 4
65403721, 4
24056731, 4
45207163, 4
43057261, 4
74013562, 4
45127306, 4
75416302, 4
53014762, 4
45607321, 4
23174560, 4
17602345, 4
70214365, 4
42103765, 4
27054316, 4
27106453, 4
73102465, 4
27614350, 4
27103546, 4
60451723, 4
05162743, 4
21657043, 4
10532764, 4
10654237, 4
07651243, 4
10462735, 4
10657324, 4
40127365, 4
12654073, 4
25417063, 4
74150263, 4
42537016, 4
42156730, 4
72456013, 4
14527063, 4
42150376, 4
27504613, 4
50132746, 4
03254716, 4
20364751, 4
20531467, 4
23564017, 4
52304716, 4
20537641, 4
53214067, 4
42130567, 4
25374016, 4
25136470, 4
45236017, 4
12354067, 4
50132467, 4
25614073, 4
25130746, 4
05426713, 4
64257013, 4
40536721, 4
40251637, 4
24506713, 4
07254613, 4
40126735, 4
40257361, 4
04172365, 4
17650423, 4
75012463, 4
07156234, 4
05132764, 4
27056413, 4
10572463, 4
07612435, 4
07154326, 4
27604531, 4
60312745, 4
01264735, 4
20613457, 4
21654037, 4
40213765, 4
62104735, 4
20617543, 4
23107645, 4
10452376, 4
72153046, 4
20567314, 4
25167043, 4
70254316, 4
03152746, 4
20417365, 4
53240167, 4
24675301, 4
47520361, 4
05273461, 4
54710326, 4
54276013, 4
25740361, 4
54620317, 4
54273106, 4
67012453, 4
71265403, 4
52614703, 4
27135460, 4
27610534, 4
62175403, 4
27065431, 4
74510362, 4
51627403, 4
12750463, 4
07524163, 4
71230456, 4
71526034, 4
72530164, 4
71650432, 4
50276431, 4
27315064, 4
65210734, 4
57146023, 4
57213640, 4
67513024, 4
70215634, 4
57326041, 4
13520764, 4
05237164, 4
51340726, 4
51236047, 4
01536724, 4
25310764, 4
17235064, 4
51620743, 4
51237406, 4
71056423, 4
60514723, 4
07136452, 4
07512634, 4
50176423, 4
74510623, 4
07256431, 4
07514362, 4
24150367, 4
15672403, 4
02174563, 4
25730416, 4
27130564, 4
05276413, 4
54172063, 4
25610437, 4
25174306, 4
54670132, 4
67325401, 4
72560431, 4
57623014, 4
52610734, 4
07523461, 4
65270431, 4
57624103, 4
53274601, 4
27015346, 4
45213706, 4
57164320, 4
51264703, 4
47510326, 4
73215406, 4
57024361, 4
01674235, 4
67350142, 4
75064132, 4
40651732, 4
07653421, 4
60574132, 4
35426701, 4
52630741, 4
06327541, 4
65324017, 4
36250741, 4
65327104, 4
57024136, 4
02365741, 4
26504731, 4
45067231, 4
52063417, 4
42563701, 4
04653712, 4
65120437, 4
30624517, 4
05621374, 4
02673514, 4
05163472, 4
21064537, 4
40615237, 4
02613475, 4
42013567, 4
60124537, 4
02364571, 4
02615743, 4
52403761, 4
34027561, 4
45026317, 4
04253761, 4
45603712, 4
45027136, 4
67204135, 4
20356741, 4
46257031, 4
65214037, 4
40653721, 4
60324715, 4
60257143, 4
01657342, 4
65420173, 4
70621543, 4
02637541, 4
75024163, 4
05467132, 4
06237145, 4
23450671, 4
35027641, 4
70256341, 4
03517624, 4
03427615, 4
45712306, 4
51240376, 4
02413576, 4
25160347, 4
53412076, 4
75203641, 4
20417536, 4
01723546, 4
37215046, 4
70163524, 4
71263045, 4
03157426, 4
15260374, 4
56017324, 4
05647312, 4
75062314, 4
16027543, 4
70265143, 4
01637524, 4
71064523, 4
15260743, 4
01427536, 4
01265374, 4
51704326, 4
47013526, 4
75164302, 4
53017426, 4
75204361, 4
75013642, 4
57230641, 4
23415706, 4
31520746, 4
51260347, 4
03514726, 4
53420761, 4
53217604, 4
03457162, 4
45620371, 4
52047361, 4
02417563, 4
75026341, 4
05423176, 4
63041527, 4
34162507, 4
21645307, 4
13472560, 4
13640275, 4
14672305, 4
35641207, 4
13062574, 4
13645720, 4
46032157, 4
63245107, 4
52431607, 4
26375140, 4
26430571, 4
23475601, 4
42365107, 4
26045173, 4
26431750, 4
31476520, 4
17632540, 4
61702534, 4
61374205, 4
67302145, 4
36712540, 4
15376240, 4
61375024, 4
41736205, 4
06432175, 4
61350247, 4
61437052, 4
63450172, 4
46310275, 4
12436075, 4
61740253, 4
37642105, 4
26471305, 4
63752140, 4
63470251, 4
46732105, 4
31476205, 4
63042157, 4
63471520, 4
46172530, 4
41372605, 4
65314207, 4
46032571, 4
46315720, 4
53146207, 4
13476502, 4
41356207, 4
15046273, 4
15432760, 4
61047235, 4
64032175, 4
06412573, 4
61045327, 4
56437120, 4
63405127, 4
17436520, 4
61245703, 4
36241507, 4
12465307, 4
23671540, 4
23460175, 4
42631507, 4
35462107, 4
23041576, 4
23465710, 4
16423507, 4
03125647, 4
36270514, 4
36124075, 4
32170645, 4
65123047, 4
36410572, 4
36125704, 4
21460357, 4
16025347, 4
50263147, 4
01675324, 4
06275143, 4
01263754, 4
63271504, 4
37160524, 4
13740562, 4
13672045, 4
17640325, 4
61730524, 4
35671024, 4
13675402, 4
23761045, 4
41260375, 4
13654027, 4
13267450, 4
16254370, 4
30261475, 4
13724056, 4
16750324, 4
16274053, 4
21760345, 4
63271045, 4
16420357, 4
16273504, 4
56321047, 4
35264170, 4
36271540, 4
23651047, 4
35421076, 4
35260714, 4
43721506, 4
32140576, 4
12460375, 4
13425607, 4
23061754, 4
16245307, 4
37261504, 4
23640157, 4
06431257, 4
62370145, 4
62435071, 4
46320157, 4
21436057, 4
62540173, 4
62431705, 4
03462157, 4
36205147, 4
52061347, 4
23675104, 4
23064571, 4
26075341, 4
31062547, 4
23405176, 4
60435217, 4
03561247, 4
50371264, 4
50634172, 4
53671042, 4
65301247, 4
50461273, 4
50632714, 4
32670154, 4
27035164, 4
02745136, 4
02376541, 4
07345261, 4
30725164, 4
02371456, 4
62730541, 4
40635271, 4
02637415, 4
03614275, 4
02764513, 4
37065241, 4
03715264, 4
60735241, 4
32670541, 4
03465217, 4
03672154, 4
30426157, 4
62375041, 4
60435172, 4
60321754, 4
42760153, 4
06435271, 4
02461357, 4
10637254, 4
02341765, 4
03641257, 4
27630154, 4
02561743, 4
17362504, 4
31742560, 4
31670245, 4
63712504, 4
15673204, 4
31675420, 4
27631504, 4
73120564, 4
17340526, 4
17236045, 4
13240765, 4
75231064, 4
71342506, 4
14270536, 4
21743065, 4
24760135, 4
72410536, 4
15742036, 4
21745603, 4
31472065, 4
21756034, 4
21374650, 4
27356140, 4
32716045, 4
10372645, 4
27346051, 4
32470165, 4
71342065, 4
27341506, 4
31740265, 4
25713064, 4
32715406, 4
17342560, 4
31752064, 4
31072456, 4
21765430, 4
27365104, 4
14372506, 4
26730145, 4
61352074, 4
61734250, 4
76312045, 4
10736245, 4
61472053, 4
62734105, 4
04631275, 4
42350167, 4
42637051, 4
43650271, 4
64320175, 4
31652047, 4
21574036, 4
21356470, 4
25374160, 4
